id,nick,comment,refer_nick,refer,time,star
1347275631,今夕伊儿,"我记得我很小的时候住在外公家，生病了不能食腥，可我超级想吃饭桌上香喷喷的鱼，外公知道我的小心思，趁外婆不注意，悄悄给我夹，还哄我说乖乖吃药，好了，就可以吃好多好多鱼。[多多难过][多多难过][多多难过]
外公，我想您了。
您还好吗？",,,35分钟前,0
1347275631,是雯妞妞ya,外公离开快七年了，想念，希望您在那个世界再无病痛。,,,12:58,0
1347275631,粋鞾槞,00后，也是,凤仪堂二公子,八零后最早接触的悲剧之一,12:49,0
1347275631,不Nana贤,也不知道今天这个日子，听到这个歌有什么意义。反正，真的，蛮伤心的,,,12:31,0
1347275631,蹲守爱人,外公 今天你咋样呀 有大口吃糖嘛,,,12:09,1
1347275631,我拿个麻袋跟你讲,外公最近得肺癌住院了，打开网易云想平复心情，看到日推这首歌泣不成声。,,,12:01,1
1347275631,把灯点亮,我要我最爱的外公一直健康,Mcdull爱吃,外公走的那天晚上，他好像来告诉我了。这个坏老头每次吃饭都说我这饭量以后要当举重运动员，可又会给我盛虾子。我今年大三啦，以后应该和你一样是一个老师。你说老师不好做，我会好好做好的。会好好锻炼身体，当个漂亮的小姑娘。你女儿交给我啦，我很爱她，比爱你还要多，不要嫉妒，我也爱你。,10:51,0
1347275631,欠我未来w,我的外公是一名老军人，他今年89岁，他得到过政府慰问，他很优秀，我从小是跟外公长大，父母在外面上班，我经常在外面上学，今年89岁的他，他怕我们缺少关爱，他骑着轮椅来看我，他今天来告诉他走错路了，我瞬间哭了，他从不会走错路的，看着外公越来越瘦我哭了，我愿十年寿命换我外公平安健康……,,,10:32,1
1347275631,举鸡问天,抱歉 我终活成我讨厌的样子了一个无趣的人,,,10:12,2
1347275631,主公无名,外公还在，外婆却在2020年走了，她走之前偷偷塞给我和我表姐一人5千，说是外婆再也等不到你们结婚那天了，因为怕到时候外公不给（外公疼表哥多一点），这钱就现在先给你们了,,,09:35,3
1347275631,大熊猫0810,我已经差不多忘记姥爷的样子，姥姥的还依稀记得😫,Mcdull爱吃,外公走的那天晚上，他好像来告诉我了。这个坏老头每次吃饭都说我这饭量以后要当举重运动员，可又会给我盛虾子。我今年大三啦，以后应该和你一样是一个老师。你说老师不好做，我会好好做好的。会好好锻炼身体，当个漂亮的小姑娘。你女儿交给我啦，我很爱她，比爱你还要多，不要嫉妒，我也爱你。,09:10,0
1347275631,余生范丞丞呀FCC,外公，我想你了！！！,,,09:02,0
1347275631,囍罕妮,这太泪奔而感动了,,,08:41,0
1347275631,Swan520119,不知道你这会儿是在那边打牌还是去了轮回路？希望下辈子生在一个好人家，过得轻松一点，少干点活，再也不要生病了。,Swan520119,一年前的3月16号，那个一辈子所有的时间都在埋头干活和在牌桌上玩耍的老头走了，虽然他最后抬眼寻找的不是我，但还是忘不了小时候的那段时光，这辈子也只有那个闷老头会在我出生之后没奶水的时候，一边嘴上说着嫌弃一边给我买奶粉，每次打牌回来总带回一堆糖葫芦跟娃哈哈了……老头，我真的很想你。,08:34,0
1347275631,Swan520119,一年前的3月16号，那个一辈子所有的时间都在埋头干活和在牌桌上玩耍的老头走了，虽然他最后抬眼寻找的不是我，但还是忘不了小时候的那段时光，这辈子也只有那个闷老头会在我出生之后没奶水的时候，一边嘴上说着嫌弃一边给我买奶粉，每次打牌回来总带回一堆糖葫芦跟娃哈哈了……老头，我真的很想你。,,,08:32,1
1347275631,_想要快乐,过得还好吗外公 今天来看你了 想你,,,08:09,0
1347275631,月舞kkk,那些让你痛哭流涕的总有一天会让你笑着说出来。。。,,,08:04,2
1347275631,我是阿舒啊_7oM9,"1972外婆离开
1999外公离开
1995爷爷离开
2014奶奶离开
怀念你们，我的亲人们",,,05:16,2
1347275631,未名之风,我姥爷给我了我人生很多不幸，同样也给了其他人，我不爱他，他也如此。好希望，有个人能这样认真对待我，把我当做重要的人。,,,04:14,0
1347275631,MMMia0707,2020.4.3 7:30左右,,,01:46,0
